time,flow, temp, salt,aed_oxygen_oxy,aed_silica_rsi,aed_nitrogen_amm,aed_nitrogen_nit,aed_phosphorus_frp,aed_organic_matter_pon,aed_organic_matter_don,aed_organic_matter_pop,aed_organic_matter_dop,aed_organic_matter_poc,aed_organic_matter_doc,aed_phytoplankton_green,aed_phytoplankton_diatom,aed_phytoplankton_crypto
1998-09-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-09-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-09-26,0.0114583333,6.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-09-27,0.0013888889,6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-09-28,0.0699074074,8.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-09-29,0.0299768519,3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-09-30,0.0085648148,1.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-01,0.0185185185,12.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-02,0.0256944444,11.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-03,0.0042824074,9.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-10-31,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-03,0.0028935185,1.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-24,0.0028935185,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-11-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1998-12-31,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-01-31,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-02-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-03-31,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-03,0.0071759259,5.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-04,0.0142361111,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-08,0.0392361111,4.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-11,0.0178240741,3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-24,0.0313657407,11.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-25,0.0371527778,17,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-29,0.0071759259,4.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-04-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-03,0.0128472222,8.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-04,0.0013888889,5.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-05,0.0042824074,5.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-06,0.0013888889,6.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-09,0.0099537037,7.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-19,0.0071759259,6.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-22,0.0099537037,13.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-23,0.0243055556,12.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-05-31,0.0256944444,13.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-09,0.0028935185,9.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-13,0.0028935185,9.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-14,0.0071759259,12.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-15,0.0085648148,18.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-16,0.0042824074,18.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-17,0.0071759259,19.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-24,0.0028935185,10.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
1999-06-25,0.0328703704,9.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
